match_id,innings,start_date,year,batter,batting_team,bowling_team,venue,balls_faced,runs,event,wicket_type,batting_position,entry_over,runs_at_entry,wickets_at_entry,is_chasing,career_innings,career_avg,career_sr,career_balls_per_dismissal
636163,2,2014-01-26,2014,EJG Morgan,England,Australia,Adelaide Oval,40,39,1,caught,5,23,84,3,1,66,42.9622641509434,94.79600333055787,45.320754716981135
636163,2,2014-01-26,2014,RS Bopara,England,Australia,Adelaide Oval,44,25,1,stumped,6,35,146,4,1,44,36.588235294117645,88.54092526690391,41.3235294117647
636163,2,2014-01-26,2014,JC Buttler,England,Australia,Adelaide Oval,9,5,1,caught,7,37,149,5,1,18,30.4,131.4121037463977,23.133333333333333
636163,2,2014-01-26,2014,TT Bresnan,England,Australia,Adelaide Oval,14,13,1,run out,8,42,166,6,1,45,17.058823529411764,91.33858267716535,18.676470588235293
636163,2,2014-01-26,2014,SCJ Broad,England,Australia,Adelaide Oval,4,7,1,bowled,9,46,187,7,1,19,7.461538461538462,75.78125,9.846153846153847
636163,2,2014-01-26,2014,JC Tredwell,England,Australia,Adelaide Oval,4,0,1,caught,11,48,200,9,1,14,9.833333333333334,48.760330578512395,20.166666666666668
667647,1,2014-01-28,2014,RG Sharma,India,New Zealand,Seddon Park,94,79,1,caught,1,0,0,0,0,73,40.333333333333336,80.64106632814979,50.01587301587302
667647,1,2014-01-28,2014,V Kohli,India,New Zealand,Seddon Park,10,2,1,caught,2,1,0,0,0,107,53.59340659340659,90.76865810534152,59.043956043956044
667647,1,2014-01-28,2014,AM Rahane,India,New Zealand,Seddon Park,8,3,1,caught,3,3,4,1,0,21,24.19047619047619,71.75141242937853,33.714285714285715
667647,1,2014-01-28,2014,MS Dhoni,India,New Zealand,Seddon Park,73,79,0,,5,25,99,3,0,76,56.87755102040816,88.70146403564608,64.12244897959184
667647,1,2014-01-28,2014,R Ashwin,India,New Zealand,Seddon Park,3,5,1,caught,6,32,139,4,0,40,18.133333333333333,89.03436988543372,20.366666666666667
667647,1,2014-01-28,2014,RA Jadeja,India,New Zealand,Seddon Park,54,62,0,,7,33,148,5,0,53,30.743589743589745,82.46217331499312,37.282051282051285
667647,2,2014-01-28,2014,MJ Guptill,New Zealand,India,Seddon Park,27,35,1,lbw,1,0,0,0,1,58,39.80769230769231,80.98591549295774,49.15384615384615
667647,2,2014-01-28,2014,JD Ryder,New Zealand,India,Seddon Park,18,19,1,bowled,2,1,8,0,1,20,34.45,98.14814814814815,35.1
667647,2,2014-01-28,2014,KS Williamson,New Zealand,India,Seddon Park,82,60,1,run out,3,7,54,1,1,47,37.829268292682926,78.4919028340081,48.19512195121951
667647,2,2014-01-28,2014,LRPL Taylor,New Zealand,India,Seddon Park,127,112,0,,4,8,58,2,1,56,42.470588235294116,82.64021365890882,51.3921568627451
667647,2,2014-01-28,2014,BB McCullum,New Zealand,India,Seddon Park,36,49,0,,5,35,184,3,1,60,31.145454545454545,95.96638655462185,32.45454545454545
696747,1,2014-01-28,2014,R Gunasekera,Canada,Netherlands,Bay Oval,74,54,1,caught,1,0,0,0,0,12,16.75,54.47154471544715,30.75
696747,1,2014-01-28,2014,NR Kumar,Canada,Netherlands,Bay Oval,36,22,1,caught,2,0,1,0,0,10,17.22222222222222,60.311284046692606,28.555555555555557
696747,1,2014-01-28,2014,AS Hansra,Canada,Netherlands,Bay Oval,5,0,1,lbw,3,13,53,1,0,13,26.818181818181817,56.513409961685824,47.45454545454545
696747,1,2014-01-28,2014,Khurram Chohan,Canada,Netherlands,Bay Oval,19,14,1,caught,8,44,183,6,0,7,10.8,47.78761061946903,22.6
696747,1,2014-01-28,2014,HS Baidwan,Canada,Netherlands,Bay Oval,3,2,1,run out,9,45,185,7,0,10,11.714285714285714,65.07936507936508,18.0
696747,2,2014-01-28,2014,ES Szwarczynski,Netherlands,Canada,Bay Oval,116,75,0,,2,0,3,0,1,7,17.0,54.09090909090909,31.428571428571427
696747,2,2014-01-28,2014,W Barresi,Netherlands,Canada,Bay Oval,21,28,1,lbw,3,18,72,1,1,12,36.9,71.37330754352031,51.7
696747,2,2014-01-28,2014,PW Borren,Netherlands,Canada,Bay Oval,34,61,0,,4,25,113,2,1,11,35.333333333333336,83.46456692913385,42.333333333333336
696759,1,2014-01-30,2014,AA Obanda,Kenya,Scotland,Hagley Oval,101,89,1,bowled,2,0,1,0,0,6,14.666666666666666,67.17557251908397,21.833333333333332
696759,1,2014-01-30,2014,CO Obuya,Kenya,Scotland,Hagley Oval,44,29,1,caught,4,16,85,2,0,10,39.22222222222222,75.7510729613734,51.77777777777778
696759,1,2014-01-30,2014,MA Ouma,Kenya,Scotland,Hagley Oval,12,4,1,caught,5,31,143,3,0,7,11.666666666666666,52.63157894736842,22.166666666666668
696759,1,2014-01-30,2014,RR Patel,Kenya,Scotland,Hagley Oval,43,38,1,lbw,6,33,150,4,0,8,25.4,73.83720930232558,34.4
696759,1,2014-01-30,2014,TM Odoyo,Kenya,Scotland,Hagley Oval,5,2,1,caught,7,38,174,5,0,6,17.0,70.34482758620689,24.166666666666668
696759,1,2014-01-30,2014,NN Odhiambo,Kenya,Scotland,Hagley Oval,13,7,1,run out,8,39,179,6,0,6,18.25,64.60176991150442,28.25
696759,1,2014-01-30,2014,E Otieno,Kenya,Scotland,Hagley Oval,9,7,1,run out,10,47,220,9,0,5,3.25,35.13513513513514,9.25
667649,1,2014-01-31,2014,MJ Guptill,New Zealand,India,Westpac Stadium,35,16,1,caught,1,0,0,0,0,59,39.716981132075475,81.49438637243516,48.735849056603776
667649,1,2014-01-31,2014,JD Ryder,New Zealand,India,Westpac Stadium,26,17,1,caught,2,1,0,0,0,21,33.714285714285715,98.33333333333333,34.285714285714285
667649,1,2014-01-31,2014,KS Williamson,New Zealand,India,Westpac Stadium,91,88,1,caught,3,7,19,1,0,48,38.357142857142854,78.2798833819242,49.0
667649,1,2014-01-31,2014,LRPL Taylor,New Zealand,India,Westpac Stadium,106,102,1,caught,4,12,37,2,0,57,44.666666666666664,82.89665211062591,53.88235294117647
667649,1,2014-01-31,2014,BB McCullum,New Zealand,India,Westpac Stadium,18,23,1,caught,5,37,185,3,0,61,32.03636363636364,96.76002196595277,33.10909090909091
667649,1,2014-01-31,2014,JDS Neesham,New Zealand,India,Westpac Stadium,19,34,0,,6,43,234,4,0,8,13.833333333333334,79.8076923076923,17.333333333333332
667649,1,2014-01-31,2014,L Ronchi,New Zealand,India,Westpac Stadium,5,11,0,,7,48,263,5,0,16,19.384615384615383,111.01321585903084,17.46153846153846
667649,2,2014-01-31,2014,RG Sharma,India,New Zealand,Westpac Stadium,13,4,1,caught,1,0,0,0,1,74,40.9375,80.73959938366718,50.703125
667649,2,2014-01-31,2014,S Dhawan,India,New Zealand,Westpac Stadium,28,9,1,caught,2,1,0,0,1,33,42.03225806451613,92.87241625089095,45.25806451612903
667649,2,2014-01-31,2014,V Kohli,India,New Zealand,Westpac Stadium,78,82,1,caught,3,4,8,1,1,108,53.03260869565217,90.6371911573472,58.51086956521739
667649,2,2014-01-31,2014,AM Rahane,India,New Zealand,Westpac Stadium,10,2,1,lbw,4,9,20,2,1,22,23.227272727272727,71.36871508379889,32.54545454545455
667649,2,2014-01-31,2014,MS Dhoni,India,New Zealand,Westpac Stadium,72,47,1,caught,6,24,79,4,1,77,58.48979591836735,89.14463452566096,65.61224489795919
667649,2,2014-01-31,2014,R Ashwin,India,New Zealand,Westpac Stadium,11,7,1,bowled,7,36,143,5,1,41,17.70967741935484,89.41368078175896,19.806451612903224
667649,2,2014-01-31,2014,RA Jadeja,India,New Zealand,Westpac Stadium,6,5,1,caught,8,40,165,6,1,54,32.333333333333336,83.62068965517241,38.666666666666664
667649,2,2014-01-31,2014,B Kumar,India,New Zealand,Westpac Stadium,25,20,1,caught,9,42,172,7,1,14,11.5,80.98591549295774,14.2
667649,2,2014-01-31,2014,Mohammed Shami,India,New Zealand,Westpac Stadium,15,14,0,,10,44,180,8,1,9,5.0,58.13953488372093,8.6
690355,1,2014-02-17,2014,MDKJ Perera,Sri Lanka,Bangladesh,Shere Bangla National Stadium,18,20,1,lbw,1,0,0,0,0,17,23.785714285714285,84.51776649746193,28.142857142857142
690355,1,2014-02-17,2014,TM Dilshan,Sri Lanka,Bangladesh,Shere Bangla National Stadium,11,3,1,caught,2,1,8,0,0,101,45.10112359550562,86.73292999135695,52.0
690355,1,2014-02-17,2014,KC Sangakkara,Sri Lanka,Bangladesh,Shere Bangla National Stadium,14,8,1,caught,3,4,23,1,0,94,51.06024096385542,80.98605006688324,63.04819277108434
690355,1,2014-02-17,2014,LD Chandimal,Sri Lanka,Bangladesh,Shere Bangla National Stadium,28,13,1,run out,4,5,25,2,0,65,31.85185185185185,73.88316151202748,43.111111111111114
690355,1,2014-02-17,2014,AD Mathews,Sri Lanka,Bangladesh,Shere Bangla National Stadium,15,3,1,bowled,6,12,48,4,0,74,36.38461538461539,84.01420959147424,43.30769230769231
690355,1,2014-02-17,2014,KMDN Kulasekara,Sri Lanka,Bangladesh,Shere Bangla National Stadium,9,0,1,bowled,8,16,57,6,0,49,15.604651162790697,93.45403899721448,16.697674418604652
690355,1,2014-02-17,2014,NLTC Perera,Sri Lanka,Bangladesh,Shere Bangla National Stadium,57,80,0,,9,18,59,7,0,47,16.07894736842105,104.62328767123287,15.368421052631579
690355,1,2014-02-17,2014,SMSM Senanayake,Sri Lanka,Bangladesh,Shere Bangla National Stadium,48,30,1,bowled,10,22,63,8,0,15,17.77777777777778,115.10791366906474,15.444444444444445
690355,1,2014-02-17,2014,SL Malinga,Sri Lanka,Bangladesh,Shere Bangla National Stadium,10,0,1,caught,11,35,140,9,0,44,7.882352941176471,89.63210702341136,8.794117647058824
690355,2,2014-02-17,2014,Anamul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,2,0,1,caught,1,0,0,0,1,8,32.625,72.09944751381215,45.25
690355,2,2014-02-17,2014,Mominul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,53,44,1,caught,2,0,0,1,1,9,22.77777777777778,67.4342105263158,33.77777777777778
690355,2,2014-02-17,2014,Mushfiqur Rahim,Bangladesh,Sri Lanka,Shere Bangla National Stadium,50,27,1,caught,4,14,76,2,1,59,30.36,72.8756601056169,41.66
690355,2,2014-02-17,2014,Shakib Al Hasan,Bangladesh,Sri Lanka,Shere Bangla National Stadium,9,3,1,run out,5,19,111,3,1,51,34.26086956521739,80.98663926002055,42.30434782608695
690355,2,2014-02-17,2014,Nasir Hossain,Bangladesh,Sri Lanka,Shere Bangla National Stadium,29,8,1,caught,6,22,116,4,1,25,43.10526315789474,81.65503489531406,52.78947368421053
690355,2,2014-02-17,2014,Mahmudullah,Bangladesh,Sri Lanka,Shere Bangla National Stadium,2,0,1,caught,7,28,130,5,1,49,37.09090909090909,75.60222359481162,49.06060606060606
690355,2,2014-02-17,2014,Sohag Gazi,Bangladesh,Sri Lanka,Shere Bangla National Stadium,9,6,1,caught,8,28,130,6,1,8,19.166666666666668,89.84375,21.333333333333332
690355,2,2014-02-17,2014,Rubel Hossain,Bangladesh,Sri Lanka,Shere Bangla National Stadium,16,4,1,run out,10,35,155,8,1,15,5.571428571428571,55.714285714285715,10.0
690357,1,2014-02-20,2014,MDKJ Perera,Sri Lanka,Bangladesh,Shere Bangla National Stadium,7,8,1,caught,1,0,0,0,0,18,23.533333333333335,85.67961165048544,27.466666666666665
690357,1,2014-02-20,2014,TM Dilshan,Sri Lanka,Bangladesh,Shere Bangla National Stadium,16,8,1,caught,2,1,8,0,0,102,44.63333333333333,86.59193791765466,51.544444444444444
690357,1,2014-02-20,2014,KC Sangakkara,Sri Lanka,Bangladesh,Shere Bangla National Stadium,115,128,1,caught,3,1,9,1,0,95,50.54761904761905,80.92243186582809,62.464285714285715
690357,1,2014-02-20,2014,LD Chandimal,Sri Lanka,Bangladesh,Shere Bangla National Stadium,14,9,1,caught,4,7,37,2,0,66,31.509090909090908,73.55687606112055,42.836363636363636
690357,1,2014-02-20,2014,AD Mathews,Sri Lanka,Bangladesh,Shere Bangla National Stadium,39,56,0,,6,36,171,4,0,75,35.75471698113208,83.59064843405382,42.77358490566038
690357,1,2014-02-20,2014,NLTC Perera,Sri Lanka,Bangladesh,Shere Bangla National Stadium,3,0,1,caught,7,46,255,5,0,48,18.18421052631579,107.8003120124805,16.86842105263158
690357,2,2014-02-20,2014,Anamul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,46,42,1,lbw,1,0,0,0,1,9,29.0,71.7032967032967,40.44444444444444
690357,2,2014-02-20,2014,Mominul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,32,15,1,caught,3,0,1,1,1,10,24.9,69.74789915966386,35.7
690357,2,2014-02-20,2014,Mushfiqur Rahim,Bangladesh,Sri Lanka,Shere Bangla National Stadium,83,79,1,caught,4,12,54,2,1,60,30.294117647058822,72.43319268635724,41.8235294117647
690357,2,2014-02-20,2014,Shakib Al Hasan,Bangladesh,Sri Lanka,Shere Bangla National Stadium,23,24,1,caught,5,14,61,3,1,52,33.59574468085106,80.76726342710998,41.59574468085106
690357,2,2014-02-20,2014,Nasir Hossain,Bangladesh,Sri Lanka,Shere Bangla National Stadium,24,22,1,caught,6,21,111,4,1,26,41.35,80.13565891472868,51.6
690357,2,2014-02-20,2014,Mahmudullah,Bangladesh,Sri Lanka,Shere Bangla National Stadium,4,1,1,run out,7,28,147,5,1,50,36.0,75.50894509561999,47.6764705882353
690357,2,2014-02-20,2014,Sohag Gazi,Bangladesh,Sri Lanka,Shere Bangla National Stadium,11,7,1,caught,8,29,150,6,1,9,17.285714285714285,88.32116788321167,19.571428571428573
690357,2,2014-02-20,2014,Mashrafe Mortaza,Bangladesh,Sri Lanka,Shere Bangla National Stadium,23,17,1,caught,9,33,164,7,1,16,12.384615384615385,101.89873417721519,12.153846153846153
690357,2,2014-02-20,2014,Rubel Hossain,Bangladesh,Sri Lanka,Shere Bangla National Stadium,6,6,1,caught,11,42,208,9,1,16,5.375,50.0,10.75
690359,1,2014-02-22,2014,Anamul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,16,2,1,caught,1,0,0,0,0,10,30.3,73.90243902439025,41.0
690359,1,2014-02-22,2014,Mominul Haque,Bangladesh,Sri Lanka,Shere Bangla National Stadium,60,60,1,run out,3,6,16,1,0,11,24.0,67.86632390745501,35.36363636363637
690359,1,2014-02-22,2014,Mushfiqur Rahim,Bangladesh,Sri Lanka,Shere Bangla National Stadium,37,30,1,caught,4,16,59,2,0,61,31.23076923076923,73.28519855595668,42.61538461538461
690359,1,2014-02-22,2014,Naeem Islam,Bangladesh,Sri Lanka,Shere Bangla National Stadium,55,32,1,caught,5,24,106,3,0,29,25.73913043478261,69.3208430913349,37.130434782608695
690359,1,2014-02-22,2014,Nasir Hossain,Bangladesh,Sri Lanka,Shere Bangla National Stadium,43,38,1,caught,6,28,125,4,0,27,40.42857142857143,80.39772727272727,50.285714285714285
690359,1,2014-02-22,2014,Mahmudullah,Bangladesh,Sri Lanka,Shere Bangla National Stadium,12,5,1,caught,7,40,178,5,0,51,35.0,75.38461538461539,46.42857142857143
690359,1,2014-02-22,2014,Sohag Gazi,Bangladesh,Sri Lanka,Shere Bangla National Stadium,13,23,1,bowled,8,44,192,6,0,10,16.0,86.48648648648648,18.5
690359,1,2014-02-22,2014,Shafiul Islam,Bangladesh,Sri Lanka,Shere Bangla National Stadium,18,15,0,,9,44,193,7,0,27,5.7368421052631575,55.8974358974359,10.263157894736842
690359,2,2014-02-22,2014,MDKJ Perera,Sri Lanka,Bangladesh,Shere Bangla National Stadium,124,106,1,bowled,1,0,0,0,1,19,22.5625,86.15751789976133,26.1875
690359,2,2014-02-22,2014,HDRL Thirimanne,Sri Lanka,Bangladesh,Shere Bangla National Stadium,31,18,1,caught,2,0,0,0,1,40,28.47222222222222,67.74619960343688,42.02777777777778
690359,2,2014-02-22,2014,LD Chandimal,Sri Lanka,Bangladesh,Shere Bangla National Stadium,70,64,1,caught,4,16,58,2,1,67,31.107142857142858,73.50210970464136,42.32142857142857
690359,2,2014-02-22,2014,AD Mathews,Sri Lanka,Bangladesh,Shere Bangla National Stadium,26,20,0,,5,39,192,3,1,76,36.81132075471698,84.60537727666956,43.509433962264154
702139,1,2014-02-23,2014,WTS Porterfield,Ireland,West Indies,"Sabina Park, Kingston",34,25,1,caught,1,0,0,0,0,19,34.31578947368421,71.49122807017544,48.0
702139,1,2014-02-23,2014,PR Stirling,Ireland,West Indies,"Sabina Park, Kingston",8,4,1,bowled,2,1,0,0,0,21,28.571428571428573,100.67114093959732,28.38095238095238
702139,1,2014-02-23,2014,EC Joyce,Ireland,West Indies,"Sabina Park, Kingston",44,25,1,caught,3,2,5,1,0,17,35.0625,71.37404580152672,49.125
702139,1,2014-02-23,2014,NJ O'Brien,Ireland,West Indies,"Sabina Park, Kingston",26,12,1,caught,4,11,49,2,0,17,31.066666666666666,64.81223922114047,47.93333333333333
702139,1,2014-02-23,2014,GC Wilson,Ireland,West Indies,"Sabina Park, Kingston",96,62,1,caught,5,16,63,3,0,18,27.466666666666665,78.9272030651341,34.8
702139,1,2014-02-23,2014,KJ O'Brien,Ireland,West Indies,"Sabina Park, Kingston",35,22,1,caught and bowled,6,20,72,4,0,20,35.588235294117645,102.02360876897133,34.88235294117647
702139,1,2014-02-23,2014,GH Dockrell,Ireland,West Indies,"Sabina Park, Kingston",3,1,1,caught and bowled,10,48,187,8,0,12,18.25,85.88235294117646,21.25
702139,2,2014-02-23,2014,DR Smith,West Indies,Ireland,"Sabina Park, Kingston",53,55,1,caught,1,0,0,0,1,15,23.923076923076923,78.53535353535354,30.46153846153846
702139,2,2014-02-23,2014,KOA Powell,West Indies,Ireland,"Sabina Park, Kingston",80,57,1,stumped,2,1,8,0,1,21,30.047619047619047,85.38565629228687,35.19047619047619
702139,2,2014-02-23,2014,KA Edwards,West Indies,Ireland,"Sabina Park, Kingston",7,2,1,run out,3,16,94,1,1,11,33.333333333333336,73.89162561576354,45.111111111111114
702139,2,2014-02-23,2014,DM Bravo,West Indies,Ireland,"Sabina Park, Kingston",9,1,1,caught,4,19,97,2,1,61,32.43396226415094,69.06388107673764,46.9622641509434
702139,2,2014-02-23,2014,DJ Bravo,West Indies,Ireland,"Sabina Park, Kingston",29,35,1,caught,5,20,100,3,1,52,27.108695652173914,83.2999331997328,32.54347826086956
702139,2,2014-02-23,2014,D Ramdin,West Indies,Ireland,"Sabina Park, Kingston",19,15,1,lbw,6,29,148,4,1,27,20.61904761904762,66.0060975609756,31.238095238095237
702139,2,2014-02-23,2014,MN Samuels,West Indies,Ireland,"Sabina Park, Kingston",21,26,0,,7,31,159,5,1,48,33.07142857142857,68.18851251840942,48.5
702139,2,2014-02-23,2014,DJG Sammy,West Indies,Ireland,"Sabina Park, Kingston",2,1,0,,8,36,185,6,1,65,25.227272727272727,106.73076923076923,23.636363636363637
710291,1,2014-02-25,2014,MDKJ Perera,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,26,14,1,caught,1,0,0,0,0,20,27.470588235294116,86.0036832412523,31.941176470588236
710291,1,2014-02-25,2014,HDRL Thirimanne,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,110,102,1,bowled,2,0,1,0,0,41,28.18918918918919,67.55181347150258,41.729729729729726
710291,1,2014-02-25,2014,KC Sangakkara,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,65,67,1,caught,3,7,27,1,0,96,51.45882352941177,81.57403953748602,63.082352941176474
710291,1,2014-02-25,2014,DPMD Jayawardene,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,19,13,1,bowled,4,31,174,2,0,84,37.586666666666666,83.00942285041225,45.28
710291,1,2014-02-25,2014,AD Mathews,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,50,55,0,,5,35,189,3,0,77,37.18867924528302,84.51972555746141,44.0
710291,1,2014-02-25,2014,NLTC Perera,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,9,6,1,caught,6,38,209,4,0,49,17.71794871794872,107.29813664596273,16.512820512820515
710291,1,2014-02-25,2014,LD Chandimal,Sri Lanka,Pakistan,Khan Shaheb Osman Ali Stadium,19,19,0,,8,43,234,6,0,68,31.68421052631579,74.01639344262296,42.80701754385965
710291,2,2014-02-25,2014,Sharjeel Khan,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,23,26,1,caught,1,0,0,0,1,5,20.2,77.6923076923077,26.0
710291,2,2014-02-25,2014,Ahmed Shehzad,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,37,28,1,bowled,2,1,4,0,1,36,33.714285714285715,72.39263803680981,46.57142857142857
710291,2,2014-02-25,2014,Mohammad Hafeez,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,19,18,1,lbw,3,6,27,1,1,90,38.5609756097561,78.40317381601785,49.18292682926829
710291,2,2014-02-25,2014,Sohaib Maqsood,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,27,17,1,caught,4,12,68,2,1,10,40.333333333333336,81.57303370786516,49.44444444444444
710291,2,2014-02-25,2014,Misbah-ul-Haq,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,84,73,1,caught,5,13,74,3,1,73,49.732142857142854,70.631498858737,70.41071428571429
710291,2,2014-02-25,2014,Umar Akmal,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,72,74,1,caught,6,23,111,4,1,67,34.46551724137931,83.39591155611181,41.327586206896555
710291,2,2014-02-25,2014,Shahid Afridi,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,7,4,1,caught,7,42,230,5,1,75,24.085714285714285,132.75590551181102,18.142857142857142
710291,2,2014-02-25,2014,Umar Gul,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,6,2,1,caught,9,45,246,7,1,30,10.363636363636363,76.51006711409396,13.545454545454545
710291,2,2014-02-25,2014,Saeed Ajmal,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,4,10,1,lbw,10,47,257,8,1,52,6.184210526315789,58.312655086848636,10.605263157894736
710291,2,2014-02-25,2014,Junaid Khan,Pakistan,Sri Lanka,Khan Shaheb Osman Ali Stadium,1,1,0,,11,48,268,9,1,15,5.333333333333333,50.526315789473685,10.555555555555555
710293,1,2014-02-26,2014,Anamul Haque,Bangladesh,India,Khan Shaheb Osman Ali Stadium,106,77,1,bowled,1,0,0,0,0,11,27.727272727272727,71.59624413145539,38.72727272727273
710293,1,2014-02-26,2014,Shamsur Rahman,Bangladesh,India,Khan Shaheb Osman Ali Stadium,12,7,1,caught and bowled,2,1,4,0,0,5,41.6,80.93385214007782,51.4
710293,1,2014-02-26,2014,Mominul Haque,Bangladesh,India,Khan Shaheb Osman Ali Stadium,29,23,1,stumped,3,5,15,1,0,12,27.0,72.16035634743875,37.416666666666664
710293,1,2014-02-26,2014,Mushfiqur Rahim,Bangladesh,India,Khan Shaheb Osman Ali Stadium,113,117,1,caught,4,12,48,2,0,62,31.20754716981132,73.4132268086995,42.509433962264154
710293,1,2014-02-26,2014,Naeem Islam,Bangladesh,India,Khan Shaheb Osman Ali Stadium,19,14,1,caught,5,37,170,3,0,30,26.0,68.64686468646865,37.875
710293,1,2014-02-26,2014,Nasir Hossain,Bangladesh,India,Khan Shaheb Osman Ali Stadium,6,1,1,caught,6,44,217,4,0,28,40.31818181818182,80.70973612374887,49.95454545454545
710293,1,2014-02-26,2014,Ziaur Rahman,Bangladesh,India,Khan Shaheb Osman Ali Stadium,12,18,1,caught,7,45,224,5,0,6,8.5,89.47368421052632,9.5
710293,1,2014-02-26,2014,Sohag Gazi,Bangladesh,India,Khan Shaheb Osman Ali Stadium,4,3,0,,8,48,253,6,0,11,16.77777777777778,93.7888198757764,17.88888888888889
710293,1,2014-02-26,2014,Mashrafe Mortaza,Bangladesh,India,Khan Shaheb Osman Ali Stadium,1,1,0,,9,49,260,7,0,17,12.714285714285714,98.34254143646409,12.928571428571429
710293,2,2014-02-26,2014,RG Sharma,India,Bangladesh,Khan Shaheb Osman Ali Stadium,29,21,1,bowled,1,0,0,0,1,75,40.36923076923077,80.54020871700429,50.12307692307692
710293,2,2014-02-26,2014,S Dhawan,India,Bangladesh,Khan Shaheb Osman Ali Stadium,44,28,1,lbw,2,0,1,0,1,34,41.0,91.68413696715584,44.71875
710293,2,2014-02-26,2014,V Kohli,India,Bangladesh,Khan Shaheb Osman Ali Stadium,122,136,1,bowled,3,11,48,1,1,109,53.344086021505376,90.8441677348471,58.72043010752688
710293,2,2014-02-26,2014,AM Rahane,India,Bangladesh,Khan Shaheb Osman Ali Stadium,83,73,1,caught,4,12,52,2,1,23,22.304347826086957,70.66115702479338,31.565217391304348
710293,2,2014-02-26,2014,AT Rayudu,India,Bangladesh,Khan Shaheb Osman Ali Stadium,15,9,0,,5,45,257,3,1,5,39.5,60.53639846743295,65.25
710293,2,2014-02-26,2014,KD Karthik,India,Bangladesh,Khan Shaheb Osman Ali Stadium,2,2,0,,6,47,263,4,1,28,29.583333333333332,74.65825446898002,39.625
636533,1,2014-02-28,2014,DR Smith,West Indies,England,"Sir Vivian Richards Stadium, North Sound",32,24,1,caught,1,0,0,0,0,16,26.142857142857142,81.51447661469933,32.07142857142857
636533,1,2014-02-28,2014,KOA Powell,West Indies,England,"Sir Vivian Richards Stadium, North Sound",14,5,1,caught,2,0,1,0,0,22,31.272727272727273,84.004884004884,37.22727272727273
636533,1,2014-02-28,2014,KA Edwards,West Indies,England,"Sir Vivian Richards Stadium, North Sound",22,10,1,bowled,3,6,19,1,0,12,30.2,73.12348668280872,41.3
636533,1,2014-02-28,2014,DM Bravo,West Indies,England,"Sir Vivian Richards Stadium, North Sound",12,2,1,lbw,4,10,37,2,0,62,31.85185185185185,68.8550840672538,46.25925925925926
636533,1,2014-02-28,2014,LMP Simmons,West Indies,England,"Sir Vivian Richards Stadium, North Sound",94,65,1,caught,5,11,39,3,0,40,34.35897435897436,74.77678571428571,45.94871794871795
636533,1,2014-02-28,2014,DJ Bravo,West Indies,England,"Sir Vivian Richards Stadium, North Sound",91,87,0,,6,15,44,4,0,53,27.27659574468085,84.01048492791612,32.46808510638298
636533,1,2014-02-28,2014,DJG Sammy,West Indies,England,"Sir Vivian Richards Stadium, North Sound",36,61,1,caught,7,39,144,5,0,66,25.25,106.62188099808061,23.681818181818183
636533,2,2014-02-28,2014,LJ Wright,England,West Indies,"Sir Vivian Richards Stadium, North Sound",9,1,1,caught,3,19,99,1,1,17,19.857142857142858,74.33155080213903,26.714285714285715
636533,2,2014-02-28,2014,JE Root,England,West Indies,"Sir Vivian Richards Stadium, North Sound",48,37,1,caught,4,22,104,2,1,22,36.10526315789474,78.04323094425483,46.26315789473684
636533,2,2014-02-28,2014,BA Stokes,England,West Indies,"Sir Vivian Richards Stadium, North Sound",7,5,1,bowled,5,37,177,3,1,11,17.545454545454547,73.38403041825094,23.90909090909091
636533,2,2014-02-28,2014,JC Buttler,England,West Indies,"Sir Vivian Richards Stadium, North Sound",17,12,1,caught,6,39,187,4,1,19,28.8125,129.4943820224719,22.25
636533,2,2014-02-28,2014,RS Bopara,England,West Indies,"Sir Vivian Richards Stadium, North Sound",24,23,0,,7,41,199,5,1,45,36.25714285714286,87.5776397515528,41.4
636533,2,2014-02-28,2014,TT Bresnan,England,West Indies,"Sir Vivian Richards Stadium, North Sound",19,14,0,,8,43,205,6,1,46,16.942857142857143,91.37134052388289,18.542857142857144
710297,1,2014-02-28,2014,RG Sharma,India,Sri Lanka,Khan Shaheb Osman Ali Stadium,28,13,1,lbw,1,0,0,0,0,76,40.07575757575758,80.46851232126559,49.803030303030305
